	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	Condition
GO:0002269...457	GO:0002269	leukocyte activation involved in inflammatory response	13	-0.756474134815604	-1.90440512149887	0.000710723939740563	0.0417236759918283	0.0368674291342202	564	tags=46%, list=9%, signal=42%	JAK2/CST7/TLR2/GRN/TYROBP/AIF1	TramMCP1_vs_Tram
GO:0032615	GO:0032615	interleukin-12 production	27	-0.636704884451523	-1.91121062224068	0.000756367556629258	0.0425270321980845	0.0375772821684899	798	tags=41%, list=12%, signal=36%	HLA-B/IRF5/SYK/CD47/MEFV/IRF8/LAPTM5/IL16/TLR2/SCIMP/CD36	TramMCP1_vs_Tram
GO:0032655	GO:0032655	regulation of interleukin-12 production	27	-0.636704884451523	-1.91121062224068	0.000756367556629258	0.0425270321980845	0.0375772821684899	798	tags=41%, list=12%, signal=36%	HLA-B/IRF5/SYK/CD47/MEFV/IRF8/LAPTM5/IL16/TLR2/SCIMP/CD36	TramMCP1_vs_Tram
GO:0007009	GO:0007009	plasma membrane organization	59	-0.502772653176109	-1.76101954737766	0.000740448565814284	0.0425270321980845	0.0375772821684899	1270	tags=36%, list=19%, signal=29%	PLSCR1/MYOF/SPTBN1/DYSF/SLC9A3R1/ABCD1/EPB41L3/SH3GLB1/PLEC/DEGS1/PACSIN2/AHNAK/CHMP1B/ASAP1/CHMP5/BIN2/CHMP3/BAIAP2/PTEN/ANXA6/S100A9	TramMCP1_vs_Tram
GO:0090207	GO:0090207	regulation of triglyceride metabolic process	14	0.7210065901088	1.89566543934322	0.000820221490550732	0.0448537560312126	0.0396331970416078	433	tags=36%, list=7%, signal=33%	APOE/MBOAT7/APOC2/APOC3/SCARB1	TramMCP1_vs_Tram
GO:0050866	GO:0050866	negative regulation of cell activation	76	-0.466621610809709	-1.70497783658307	0.000812262946068924	0.0448537560312126	0.0396331970416078	400	tags=25%, list=6%, signal=24%	SPI1/HLA-DRB1/CBFB/CST7/PTPN22/TNFAIP8L2/HMOX1/CD86/LAPTM5/GRN/PAG1/DUSP3/PTEN/LGALS3/FCGR2B/MNDA/MILR1/ANXA1/TYROBP	TramMCP1_vs_Tram
GO:0030595	GO:0030595	leukocyte chemotaxis	70	-0.483745156127771	-1.75723905051545	0.000861484811617203	0.046473613080755	0.0410645178339864	789	tags=29%, list=12%, signal=25%	CD74/PLEC/IL6R/GAS6/SYK/SPI1/PDE4B/MAPK3/CSF1R/BST1/IL16/GPSM3/TRPM4/LGALS3/CCR1/PPIB/ANXA1/AIF1/S100A8/S100A9	TramMCP1_vs_Tram
GO:0006091...464	GO:0006091	generation of precursor metabolites and energy	298	-0.331752838219914	-1.47630534892611	0.000880677468168981	0.0468755260390743	0.041419651871358	1162	tags=26%, list=18%, signal=23%	BID/NDUFS7/ABCD1/GSR/UGP2/ACSS2/PPP1R2/PDIA5/COX7C/PPP1R3G/CYC1/BPGM/FDX1/QDPR/UQCRH/COX5B/NDUFA8/GNPDA1/PGK2/SLC25A22/PLEC/PFKM/DEGS1/COX6C/ARNT/COX15/POLG2/MTFR1/NDUFB7/EPM2AIP1/ASPH/TREX1/ALDH4A1/UQCRC2/AGL/SDHAF4/UQCRFS1/BLOC1S1/NDUFB1/PPP1CB/COX4I1/HMGCL/COX7A2/COA6/COX7A2L/NDUFB4/NIPSNAP2/ALDOC/PSEN1/ENO2/HDAC4/COX6B1/RPE/GHITM/STBD1/CEBPA/PGM1/AFG1L/IDH1/NDUFB3/THAP11/ALDH2/ALDH1L2/NDUFA4/DGUOK/NCF1/AK4/ACSS1/CYCS/RBKS/BNIP3/CHCHD10/NCF2/CAT/UQCRB/FBP1/UQCR11/CYBB	TramMCP1_vs_Tram
GO:0034341	GO:0034341	response to interferon-gamma	56	-0.490410963404695	-1.70711076070144	0.000913630372653861	0.0473663954238209	0.0418533886365426	571	tags=27%, list=9%, signal=25%	NMI/JAK2/VPS26B/CD47/MEFV/IRF8/SIRPA/ASS1/RAB7B/VAMP3/TLR2/RPL13A/DAPK3/VIM/AIF1	TramMCP1_vs_Tram
GO:0010950	GO:0010950	positive regulation of endopeptidase activity	80	-0.45764675313052	-1.69524376067034	0.000907340318453146	0.0473663954238209	0.0418533886365426	752	tags=24%, list=11%, signal=21%	PSME1/BCAP31/BCL10/ASPH/BCL2L13/SYK/JAK2/CTSH/MEFV/CFLAR/LAPTM5/NCSTN/SMAD3/BCL2L11/ANP32B/CYCS/MBP/S100A8/S100A9	TramMCP1_vs_Tram
GO:0030490...467	GO:0030490	maturation of SSU-rRNA	52	0.510378497541749	1.79861874409706	0.000928396073023863	0.0475148349168111	0.0419845511565852	999	tags=38%, list=15%, signal=33%	SNU13/NAT10/RCL1/WDR43/RPS28/RPS14/PWP2/WDR3/HEATR1/UTP4/UTP20/ERCC2/WDR46/UTP6/NOL11/BYSL/TBL3/DDX52/NOP14/NOL10	TramMCP1_vs_Tram
GO:0010952	GO:0010952	positive regulation of peptidase activity	88	-0.448365523203173	-1.68769421121663	0.000956324647520067	0.048324658137976	0.0427001185055262	752	tags=23%, list=11%, signal=20%	PSME1/BCAP31/BCL10/ASPH/BCL2L13/SYK/JAK2/CTSH/MEFV/CFLAR/LAPTM5/GRN/NCSTN/SMAD3/BCL2L11/ANP32B/CYCS/MBP/S100A8/S100A9	TramMCP1_vs_Tram
GO:0051276...469	GO:0051276	chromosome organization	372	0.299408418653363	1.4263918180945	0.00100054426600744	0.0499271588737715	0.0441161030972493	1858	tags=42%, list=28%, signal=32%	SMARCD1/RAD51C/OIP5/CENPV/SMG6/PNKP/CDC26/AURKB/BUB1/TRIM28/MIS18A/HNRNPD/BUB1B/RAN/SSBP1/NAF1/NAT10/XRCC6/NCAPG2/CDCA8/PCID2/ACTB/INCENP/UBE2C/RPA1/PDS5A/PRC1/HAT1/RFC5/PTGES3/CENPF/PRKDC/HSP90AB1/SMARCAD1/CDC45/TERF1/XRCC1/NCAPG/MCM7/NUP62/TRIP13/TOP2A/BAZ1B/ERCC2/DHX9/PCNA/MCM4/NUP155/MCM5/MAD2L1/CCNB1/KIFC1/HELLS/HNRNPU/MAP3K4/PHB2/KIF4A/ERCC3/MCM6/NSMCE1/MCM2/NCAPD3/INO80C/SMARCB1/KIF11/NCAPD2/G3BP1/MCRS1/RFC2/ACTR5/RB1/KPNB1/WRN/RUVBL2/KIF22/PINX1/RUVBL1/PPP2R1A/DSCC1/CDK1/RECQL/NUP107/ANAPC5/MCM3/RECQL4/SPAG5/TCP1/SUN1/SUPV3L1/WRAP73/CCT7/CHD3/RIF1/BLM/GINS2/NCAPH/KATNB1/KIF23/UPF1/CHMP7/NDC1/ASCC3/ZNF207/CDC23/CENPH/ASCC2/TELO2/CDCA5/DFFB/SENP6/KIF2C/POT1/GINS4/ASCC1/NASP/MSH2/SMG1/PELO/SMC6/DHX36/TOP1MT/PSMC3IP/DLGAP5/PSMG2/CDK2/MLH1/PLK1/MAD1L1/HNRNPC/SMARCC1/SFPQ/SMARCA4/NSMCE2/HUS1/PARP1/MAP2K7/DDX3X/WAPL/SMARCA5/GINS3/BUB3/DKC1/KNTC1/TUBG1/CDC16/MAU2/MSH3/NBN/DDX12P/PDS5B/HSPA2/CCT6A/WRAP53/CHD8/HNRNPA1/XRCC3/ZMPSTE24/ANAPC2	TramMCP1_vs_Tram
GO:0002793...470	GO:0002793	positive regulation of peptide secretion	24	-0.617143817738512	-1.80075918928542	0.0010407411556983	0.0505572226619979	0.0446728333351848	2278	tags=79%, list=34%, signal=52%	OXCT1/AACS/LRRC8A/CD38/STX4/RAB8B/GLUL/PSMD9/AIMP1/BAD/MCU/PPP3CB/PCK2/PFKM/JAK2/SRI/HLA-DRB1/TRPM4/S100A8	TramMCP1_vs_Tram
GO:0070555	GO:0070555	response to interleukin-1	44	-0.533154800355872	-1.78153405846553	0.00102812061684439	0.0505572226619979	0.0446728333351848	1602	tags=41%, list=24%, signal=31%	MYD88/GCLC/SRC/TAF9/PRKCI/IGBP1/PRKCA/NFKB1/IL1RN/TOLLIP/TANK/OTUD4/MAPK3/CD47/SIRPA/HDAC4/CHI3L1/ANXA1	TramMCP1_vs_Tram
GO:0002274	GO:0002274	myeloid leukocyte activation	88	-0.447176498415126	-1.68321859891388	0.00105116469963573	0.0505572226619979	0.0446728333351848	789	tags=24%, list=12%, signal=21%	CD74/CD84/TREX1/NMI/SYK/JAK2/SPI1/IL18/CST7/HMOX1/PSEN1/TLR2/GRN/CEBPA/BATF/VAMP2/FCGR2B/MILR1/ANXA1/TYROBP/AIF1	TramMCP1_vs_Tram
GO:1903035...473	GO:1903035	negative regulation of response to wounding	23	0.656891764079495	1.92901092714423	0.00111417945469289	0.051481700118262	0.0454897102352853	358	tags=35%, list=5%, signal=33%	VTN/PLG/F2/APOE/PLAUR/PLAU/KLKB1/UBASH3B	TramMCP1_vs_Tram
GO:0061045...474	GO:0061045	negative regulation of wound healing	21	0.664627376792804	1.91326007174519	0.00112197091941102	0.051481700118262	0.0454897102352853	358	tags=38%, list=5%, signal=36%	VTN/PLG/F2/APOE/PLAUR/PLAU/KLKB1/UBASH3B	TramMCP1_vs_Tram
GO:2000516...475	GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation	14	-0.716812954303703	-1.84135491689866	0.00111590048648063	0.051481700118262	0.0454897102352853	546	tags=50%, list=8%, signal=46%	SASH3/HLA-DRA/HLA-DRB3/HLA-DRB1/IL18/CD86/ANXA1	TramMCP1_vs_Tram
GO:0060326	GO:0060326	cell chemotaxis	85	-0.439148321971008	-1.65162865027106	0.00110110232788119	0.051481700118262	0.0454897102352853	619	tags=33%, list=9%, signal=30%	P2RX4/RAC1/RPS19/RHOG/KLRK1/STK39/CD74/PLEC/IL6R/GAS6/SYK/SPI1/PDE4B/MAPK3/CSF1R/BIN2/BST1/IL16/GPSM3/TRPM4/TMSB4X/LGALS3/CCR1/PPIB/ANXA1/AIF1/S100A8/S100A9	TramMCP1_vs_Tram
GO:0050777...477	GO:0050777	negative regulation of immune response	81	-0.451357085523385	-1.67752466957996	0.00119342507046277	0.0541381009237201	0.0478369307550327	1267	tags=31%, list=19%, signal=25%	STAT2/PPP3CB/HCK/RPS19/DUSP22/AHR/GPX1/YTHDF3/HLA-B/CD84/TREX1/NMI/SYK/SPI1/HLA-DRB1/HMOX1/METTL3/NLRX1/GRN/CD59/LGALS3/FCGR2B/SAMHD1/BANF1/ANXA1	TramMCP1_vs_Tram
GO:0036230	GO:0036230	granulocyte activation	21	-0.657751107588631	-1.85620590076039	0.00122400426069229	0.0549014045919508	0.0485113929932568	569	tags=38%, list=9%, signal=35%	SYK/SPI1/IL18/GRN/VAMP2/FCGR2B/ANXA1/TYROBP	TramMCP1_vs_Tram
GO:0016197	GO:0016197	endosomal transport	159	-0.384046639517757	-1.59407950992967	0.00124666564162018	0.0552965471260862	0.0488605446206927	2024	tags=48%, list=31%, signal=34%	ITSN2/EHD4/ITSN1/STX5/GGA1/TBC1D23/HGS/VCP/EPS15L1/ANKFY1/CCDC22/SNX4/PICALM/VPS52/VPS35/CHMP2B/VTA1/RAB8B/LAMTOR1/SNX17/RAB7A/RAB6A/DENND5A/VPS39/MVB12A/DCTN1/VPS37A/SNF8/VPS4B/WASH3P/SORT1/RAB14/VPS37B/STX12/AP5M1/UBXN6/SNX30/WASHC3/RIC1/CLTCL1/TMEM87B/CORO1C/CMTM6/VPS25/RAB29/BLOC1S2/GRIPAP1/EHD1/SNX8/GGA3/WASHC2C/PTPN23/TBC1D5/TBC1D10B/SNX1/TOM1/VTI1A/EEA1/UBAP1/WASHC2A/CCDC93/BLOC1S1/STX16/ARFIP1/VPS29/VPS26B/CHMP1B/VPS26A/SNX2/CHMP5/RAB7B/CHMP3/VAMP3/RAB6B/ZDHHC2/RAB11A	TramMCP1_vs_Tram
GO:0034470...480	GO:0034470	ncRNA processing	351	0.3110859006723	1.46853205494039	0.00126583833524548	0.0555299630142853	0.0490667930758544	1738	tags=36%, list=26%, signal=28%	URM1/SNU13/RPL11/TGFB1/UTP11/DDX18/NAF1/GEMIN4/DDX47/NAT10/RRP7BP/NCBP1/RCL1/WDR43/WDR75/PUS3/NOC4L/RPS28/RPS14/FBL/PUS10/FAM98A/DDX10/DDX21/TYW3/PWP2/WDR4/TRDMT1/PRKDC/RRP1/EIF4A3/WDR3/EIF6/UTP18/CTU1/HEATR1/UTP4/RPS24/MTERF4/UTP20/URB1/ERCC2/POP5/WDR46/NOP58/NUP155/UTP6/NOL11/WDR36/NOL6/MDN1/TRMT44/PA2G4/RRP7A/WDR6/TARBP1/BYSL/RPS6/TBL3/RPL10A/TYW1/ADAT2/PES1/BRIX1/MRPL1/DDX49/DDX52/NOP14/LAS1L/WDR12/NOL10/FAM98B/ZC3H7B/DIS3/CDKAL1/NOLC1/INTS8/PELP1/MAP2K2/ADAT3/WDR18/ELP5/THADA/MRM2/GTPBP4/RRP15/PDCD11/KRR1/METTL1/DDX5/RPF2/TSN/RPL7/TSR1/DCAF13/POP1/METTL16/TRMT1/METTL5/NOP9/PPAN/WDR74/METTL2A/THG1L/TUT1/OSGEP/SSB/NOL9/BUD23/DDX51/RPS15/RRP12/RTRAF/STAT3/NOP56/ESF1/DDX3X/RPL14/NGDN/WDR55/METTL15/DKC1/DUS1L/EBNA1BP2/MPHOSPH10/KRI1/DIMT1	TramMCP1_vs_Tram
GO:0071706	GO:0071706	tumor necrosis factor superfamily cytokine production	62	-0.484794215377736	-1.71720286113266	0.00132231097568473	0.0567598431713275	0.0501535266499099	727	tags=26%, list=11%, signal=23%	CD84/BCL10/TREX1/GAS6/SYK/JAK2/TSPO/CD47/PTPN22/SIRPA/CD86/PSEN1/TLR2/CD36/CYBB/TYROBP	TramMCP1_vs_Tram
GO:1903555	GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	62	-0.484794215377736	-1.71720286113266	0.00132231097568473	0.0567598431713275	0.0501535266499099	727	tags=26%, list=11%, signal=23%	CD84/BCL10/TREX1/GAS6/SYK/JAK2/TSPO/CD47/PTPN22/SIRPA/CD86/PSEN1/TLR2/CD36/CYBB/TYROBP	TramMCP1_vs_Tram
GO:0033260	GO:0033260	nuclear DNA replication	24	0.617765842427661	1.83666318272908	0.00134824476898866	0.0572573735936459	0.0505931491699998	1884	tags=71%, list=28%, signal=51%	LIG1/DACH1/CDC45/TERF1/PCNA/MCM4/GMNN/MCM6/MCM2/WRN/MCM3/BLM/UPF1/GINS3/POLA1/ZMPSTE24/GINS1	TramMCP1_vs_Tram
GO:0007008	GO:0007008	outer mitochondrial membrane organization	13	0.750765331474184	1.9433093614858	0.00142590646851957	0.0583126959816685	0.0515256418717886	323	tags=31%, list=5%, signal=29%	TOMM6/TOMM7/TOMM20/TOMM5	TramMCP1_vs_Tram
GO:0045040	GO:0045040	protein insertion into mitochondrial outer membrane	13	0.750765331474184	1.9433093614858	0.00142590646851957	0.0583126959816685	0.0515256418717886	323	tags=31%, list=5%, signal=29%	TOMM6/TOMM7/TOMM20/TOMM5	TramMCP1_vs_Tram
GO:0006123	GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	15	-0.693937645014484	-1.83118325614993	0.00143152409975038	0.0583126959816685	0.0515256418717886	1042	tags=73%, list=16%, signal=62%	COX7C/COX5B/COX6C/COX15/COX4I1/COX7A2/COX7A2L/COX6B1/AFG1L/NDUFA4/CYCS	TramMCP1_vs_Tram
GO:0045834	GO:0045834	positive regulation of lipid metabolic process	50	0.491168930333021	1.70656407860383	0.00140961718455475	0.0583126959816685	0.0515256418717886	152	tags=14%, list=2%, signal=14%	APOC1/EEF1A2/F2/APOE/PTK2/APOC2/TGFB1	TramMCP1_vs_Tram
GO:0032496	GO:0032496	response to lipopolysaccharide	120	-0.400977585679166	-1.60222826923705	0.00147945274140196	0.0596563166027942	0.0527128775804143	1348	tags=31%, list=20%, signal=25%	MEF2C/SOD2/SIGIRR/HCK/PRKCA/MPO/MAPKAPK2/NFKB1/PCK2/MAP2K3/KLRK1/MAPKAPK3/CDK4/SRR/CAPN2/GFI1/BCL10/TAB2/JAK2/SPI1/PDE4B/TSPO/MAPK3/IL18/IRF8/CHMP5/PTPN22/SIRPA/CD86/ASS1/TLR2/ALAD/SCIMP/CD36/VIM/S100A8/S100A9	TramMCP1_vs_Tram
GO:0043550	GO:0043550	regulation of lipid kinase activity	31	0.588487937071286	1.84211958640952	0.0015465514023797	0.061389399911225	0.0542442461508583	162	tags=19%, list=2%, signal=19%	EEF1A2/F2/PTK2/RBL1/TGFB1/SOCS2	TramMCP1_vs_Tram
GO:0006122	GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c	11	-0.748387264279327	-1.79115925341202	0.00155318872520885	0.061389399911225	0.0542442461508583	1009	tags=73%, list=15%, signal=62%	UQCRC1/CYC1/UQCRH/UQCRC2/UQCRFS1/CYCS/UQCRB/UQCR11	TramMCP1_vs_Tram
GO:0033059	GO:0033059	cellular pigmentation	39	-0.537943374632712	-1.75517159034411	0.00157453870993665	0.0616231228437951	0.054450765913289	1137	tags=36%, list=17%, signal=30%	RAB32/RAB29/BLOC1S2/BLOC1S4/BLOC1S5/DCTN2/DTNBP1/SNAPIN/BLOC1S1/BLOC1S6/RAB1A/AP1S3/AP1S2/RAB11A	TramMCP1_vs_Tram
GO:0030029...492	GO:0030029	actin filament-based process	328	-0.321712784458456	-1.44426989347217	0.00159374753859725	0.0617693220784486	0.0545799489201776	1667	tags=36%, list=25%, signal=29%	ELMO2/PREX1/CORO1A/TPM1/GPD1L/FGD3/MINK1/RALA/FGD4/TRIOBP/PARVB/ADD3/PRKCD/PDLIM7/SRC/WASH3P/ROCK2/F11R/IQGAP2/PDCD6IP/ARHGDIB/MYL1/DLG1/RDX/WASHC3/ARPC1B/PLS3/MCU/PRKCI/CAPZA1/CORO7/HCK/PLEKHG2/GMFG/SPTBN1/ACTN4/SLC9A3R1/PPFIA1/EHBP1L1/EPB41L1/RAC1/ITGB5/BRAF/CORO1C/CNN2/PPP1R9B/MYO18A/DBNL/RHOG/DIAPH2/ARHGAP18/TLN1/WASF2/RHOF/EPB41L3/SPECC1/WASHC2C/SSH3/COTL1/MYO1E/PHPT1/NISCH/PLEC/FCHSD1/CAPG/RAP2A/DSTN/CAPZB/ARRB1/DTNBP1/PACSIN2/WASHC2A/ALKBH4/CD2AP/TPM4/MICAL1/JAK2/RICTOR/ARHGAP26/PDE4B/ARFIP1/FMNL1/SRF/SVIL/RFLNB/CD47/SH3KBP1/SRI/PDLIM2/CSF1R/MTPN/CFLAR/ABI1/CTNNA1/ARHGAP25/PAK1/BST1/UTRN/MYH11/ABRACL/BAIAP2/TRPM4/EVL/DAPK3/HCLS1/SMAD3/TMSB4X/FLNA/DPYSL3/PHACTR2/TPM3/SHTN1/MYO6/FGD2/CAMK2D/ATP2A1/ANXA1/TYROBP/AIF1	TramMCP1_vs_Tram
GO:0048708	GO:0048708	astrocyte differentiation	18	-0.680273551951728	-1.86405503638277	0.00165964808306324	0.0623356380751003	0.0550803510150989	519	tags=39%, list=8%, signal=36%	CDK6/MAPK3/PSEN1/GRN/VIM/S100A8/S100A9	TramMCP1_vs_Tram
GO:0002790	GO:0002790	peptide secretion	57	-0.492821305885383	-1.72182728522306	0.00167081995842578	0.0623356380751003	0.0550803510150989	1802	tags=46%, list=27%, signal=33%	PARK7/RAB8B/GLUL/PSMD9/AIMP1/CAMK2G/BAD/STXBP3/MCU/PPP3CB/PCK2/HADH/IL1RN/CD74/SLC25A22/PFKM/SIDT2/JAK2/RAB1A/SRI/HLA-DRB1/TRPM4/ENSA/HMGN3/ANXA1/S100A8	TramMCP1_vs_Tram
GO:0030071	GO:0030071	regulation of mitotic metaphase/anaphase transition	69	0.454910002283859	1.71390398271238	0.00164637192811428	0.0623356380751003	0.0550803510150989	1776	tags=42%, list=27%, signal=31%	SMARCD1/CDC26/AURKB/BUB1/BUB1B/CDCA8/PCID2/ACTB/INCENP/UBE2C/CENPF/TRIP13/MAD2L1/CCNB1/SMARCB1/RB1/ANAPC5/ZNF207/CDC23/DLGAP5/PSMG2/PLK1/MAD1L1/SMARCC1/SMARCA4/NSMCE2/BUB3/KNTC1/CDC16	TramMCP1_vs_Tram
GO:1902099	GO:1902099	regulation of metaphase/anaphase transition of cell cycle	69	0.454910002283859	1.71390398271238	0.00164637192811428	0.0623356380751003	0.0550803510150989	1776	tags=42%, list=27%, signal=31%	SMARCD1/CDC26/AURKB/BUB1/BUB1B/CDCA8/PCID2/ACTB/INCENP/UBE2C/CENPF/TRIP13/MAD2L1/CCNB1/SMARCB1/RB1/ANAPC5/ZNF207/CDC23/DLGAP5/PSMG2/PLK1/MAD1L1/SMARCC1/SMARCA4/NSMCE2/BUB3/KNTC1/CDC16	TramMCP1_vs_Tram
GO:0044786	GO:0044786	cell cycle DNA replication	25	0.620349746307332	1.86259046395495	0.00173245553952851	0.063449197374292	0.0560643023945924	1884	tags=72%, list=28%, signal=52%	LIG1/DACH1/CDC45/TERF1/PCNA/MCM4/GMNN/MCM6/MCM2/WRN/MCM3/BLM/UPF1/GINS3/ZPR1/POLA1/ZMPSTE24/GINS1	TramMCP1_vs_Tram
GO:0034660...498	GO:0034660	ncRNA metabolic process	434	0.285317926247896	1.37346779282195	0.00173056958742917	0.063449197374292	0.0560643023945924	1738	tags=34%, list=26%, signal=27%	URM1/SNU13/RPL11/WT1/POLR1E/SNAPC5/TGFB1/UTP11/DDX18/NAF1/GEMIN4/DDX47/NAT10/RRP7BP/NCBP1/RCL1/WDR43/WDR75/PUS3/NOC4L/RPS28/RPS14/FBL/PUS10/FAM98A/DDX10/DDX21/TYW3/PWP2/WDR4/XPO5/NCL/TRDMT1/PRKDC/RRP1/EIF4A3/WDR3/EIF6/UTP18/SLFN13/CTU1/HEATR1/UTP4/RPS24/MTERF4/UTP20/URB1/ERCC2/POP5/WDR46/NOP58/NFATC3/NUP155/GTF3C3/UTP6/NOL11/WDR36/NOL6/MDN1/TRMT44/PA2G4/RRP7A/WDR6/TARBP1/BYSL/SMARCB1/RPS6/TBL3/RPL10A/TYW1/ADAT2/PES1/BRIX1/MRPL1/DDX49/DDX52/NOP14/LAS1L/WDR12/NOL10/FAM98B/ZC3H7B/DIS3/CDKAL1/NOLC1/INTS8/PELP1/MAP2K2/POLR1B/GTF3C4/ADAT3/WDR18/ELP5/THADA/MRM2/GTPBP4/RRP15/PDCD11/KRR1/METTL1/DDX5/RPF2/TSN/RPL7/TSR1/DCAF13/POP1/METTL16/TRMT1/METTL5/GTF3C1/NOP9/PPAN/WDR74/METTL2A/THG1L/TUT1/CARS2/OSGEP/SSB/PELO/IARS2/NOL9/BUD23/DDX51/RPS15/RRP12/PNPT1/GATC/SMARCA4/RTRAF/STAT3/NOP56/ESF1/DDX3X/RPL14/NGDN/TCOF1/WDR55/METTL15/DKC1/DUS1L/EBNA1BP2/MPHOSPH10/KRI1/DIMT1	TramMCP1_vs_Tram
GO:0071825	GO:0071825	protein-lipid complex subunit organization	12	0.731098521032112	1.85010826269567	0.00177276361965456	0.0637556069338828	0.0563350487383824	433	tags=42%, list=7%, signal=39%	APOC1/APOE/APOC2/APOC3/SCARB1	TramMCP1_vs_Tram
GO:0071827	GO:0071827	plasma lipoprotein particle organization	12	0.731098521032112	1.85010826269567	0.00177276361965456	0.0637556069338828	0.0563350487383824	433	tags=42%, list=7%, signal=39%	APOC1/APOE/APOC2/APOC3/SCARB1	TramMCP1_vs_Tram
GO:0046887	GO:0046887	positive regulation of hormone secretion	30	-0.570417216616672	-1.76590635914843	0.00181475105813226	0.0642186096956231	0.0567441622956526	2361	tags=70%, list=36%, signal=45%	VAMP7/OXCT1/AACS/LRRC8A/CD38/STX4/SNX4/RAB8B/GLUL/PSMD9/AIMP1/BAD/MCU/PPP3CB/TMF1/PCK2/PFKM/JAK2/SRI/HLA-DRB1/TRPM4	TramMCP1_vs_Tram
GO:0050727...502	GO:0050727	regulation of inflammatory response	113	-0.40531787226341	-1.60208199702357	0.00181781134659454	0.0642186096956231	0.0567441622956526	571	tags=25%, list=9%, signal=23%	NMI/SYK/JAK2/RICTOR/CD47/MEFV/BAP1/HLA-DRB1/IL18/CST7/TNFAIP8L2/SIRPA/BST1/IL16/TLR2/NLRX1/GRN/GPSM3/CEBPA/SMAD3/TMSB4X/MGLL/NAIP/NCF1/FCGR2B/ANXA1/S100A8/S100A9	TramMCP1_vs_Tram
GO:0006474	GO:0006474	N-terminal protein amino acid acetylation	11	0.757950922552434	1.90030971053468	0.00185973913150007	0.0651234966048094	0.0575437288056947	687	tags=27%, list=10%, signal=24%	NAA40/NAA30/NAA16	TramMCP1_vs_Tram
GO:0032371	GO:0032371	regulation of sterol transport	20	0.641788169801265	1.82522697265328	0.00194766479328809	0.0658904902949666	0.0582214515816984	168	tags=20%, list=3%, signal=20%	APOC1/APOE/APOC2/APOC3	TramMCP1_vs_Tram
GO:0032374	GO:0032374	regulation of cholesterol transport	20	0.641788169801265	1.82522697265328	0.00194766479328809	0.0658904902949666	0.0582214515816984	168	tags=20%, list=3%, signal=20%	APOC1/APOE/APOC2/APOC3	TramMCP1_vs_Tram
GO:0042168	GO:0042168	heme metabolic process	22	-0.625645699169218	-1.77865923740019	0.00192348839771794	0.0658904902949666	0.0582214515816984	936	tags=45%, list=14%, signal=39%	TMEM14C/ABCB10/UROD/COX15/IBA57/TSPO/BLVRB/HMOX1/ALAD/BLVRA	TramMCP1_vs_Tram
GO:0002548	GO:0002548	monocyte chemotaxis	12	-0.72143892975922	-1.77589316594304	0.00194051041893668	0.0658904902949666	0.0582214515816984	168	tags=42%, list=3%, signal=41%	IL6R/LGALS3/CCR1/ANXA1/AIF1	TramMCP1_vs_Tram
GO:0051983	GO:0051983	regulation of chromosome segregation	94	0.418060655732763	1.66603346721266	0.00197079620413474	0.0661127600580327	0.0584178512167671	1871	tags=43%, list=28%, signal=31%	SMARCD1/CDC26/AURKB/BUB1/BUB1B/NCAPG2/CDCA8/PCID2/ACTB/INCENP/UBE2C/CENPF/NCAPG/TRIP13/MAD2L1/CCNB1/HNRNPU/SMARCB1/RB1/ANAPC5/NCAPH/ZNF207/CDC23/KIF2C/CDCA2/SMC6/DLGAP5/PSMG2/PLK1/MAD1L1/SMARCC1/SMARCA4/NSMCE2/WAPL/BUB3/KNTC1/CDC16/XRCC3/ANAPC2/SMC4	TramMCP1_vs_Tram
GO:0030193...509	GO:0030193	regulation of blood coagulation	18	0.696641040613547	1.92501437076733	0.00207853197050008	0.0664713848492593	0.0587347354260806	358	tags=44%, list=5%, signal=42%	VTN/PLG/F2/APOE/PLAUR/PLAU/KLKB1/UBASH3B	TramMCP1_vs_Tram
GO:1900046...510	GO:1900046	regulation of hemostasis	18	0.696641040613547	1.92501437076733	0.00207853197050008	0.0664713848492593	0.0587347354260806	358	tags=44%, list=5%, signal=42%	VTN/PLG/F2/APOE/PLAUR/PLAU/KLKB1/UBASH3B	TramMCP1_vs_Tram
GO:0006911	GO:0006911	phagocytosis, engulfment	21	-0.644461304240876	-1.81870142359655	0.00200989040758285	0.0664713848492593	0.0587347354260806	353	tags=29%, list=5%, signal=27%	ARHGAP25/BIN2/RAB31/FCGR2B/CD36/AIF1	TramMCP1_vs_Tram
GO:0051204	GO:0051204	protein insertion into mitochondrial membrane	29	0.586624868854868	1.79707920464891	0.00209392850361489	0.0664713848492593	0.0587347354260806	344	tags=24%, list=5%, signal=23%	TOMM6/TOMM7/BAX/TOMM20/AGK/TOMM5/BBC3	TramMCP1_vs_Tram
